Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24,Sensor 25,Sensor 26,Sensor 27,Sensor 28,Sensor 29,Sensor 30,Sensor 31,Sensor 32,Sensor 33,Sensor 34,Sensor 35,Sensor 36,Sensor 37,Sensor 38,Sensor 39,Sensor 40,Sensor 41,Sensor 42,Sensor 43,Sensor 44,Sensor 45,Sensor 46,Sensor 47,Sensor 48,Sensor 49,Sensor 50,Sensor 51,Sensor 52,Sensor 53,Sensor 54,Sensor 55,Sensor 56,Sensor 57,Sensor 58,Sensor 59,Sensor 60,Sensor 61,Sensor 62,Sensor 63,Sensor 64,Sensor 65,Sensor 66,Sensor 67,Sensor 68,Sensor 69,Sensor 70,Sensor 71,Sensor 72,Sensor 73,Sensor 74,Sensor 75,Sensor 76,Sensor 77,Sensor 78,Sensor 79,Sensor 80,Sensor 81,Sensor 82,Sensor 83,Sensor 84,Sensor 85,Sensor 86,Sensor 87,Sensor 88,Sensor 89,Sensor 90,Sensor 91,Sensor 92,Sensor 93,Sensor 94,Sensor 95,Sensor 96,Sensor 97,Sensor 98,Sensor 99,Sensor 100,Sensor 101,Sensor 102
1.709970603,0.657995471,1.257046813,0.202988804,3.165447087,2.02988804,2.323915268,0.744007464,0.946315969,15.80688664,29.99679241,40.60360213,2.903443322,3.998717068,0.641288584,15.80688664,29.99679241,40.60360213,2.903443322,3.998717068,0.641288584,1.554321734,1.556417919,1.455207443,2.060605117,10.19700224,10.18204531,10.28603477,14.33650141,14.32586697,14.39996282,17.5240318,17.51533278,17.5759878,20.21504658,20.20750604,20.26010279,-2.812806115,12.77623554,-0.428685401,0.3800255,3.165447087,0.647799303,2.166611466,-0.515687366,0.779270568,3.165447087,-0.723782378,1.688376547,1.865186081,1.277623554,4.442798044,4.442798044,4.023410885,10.58721293,25.21831434,-0.984817843,-0.940566308,0.836997092,1.386735713,2.866432404,2.147733434,1.973063735,0.057769654,1.070265519,1.385110688,1.662132825,1.99455939,2.393471268,2.872165522,3.446598626,4.135918352,4.963102022,5.955722426,7.146866912,8.576240294,10.29148835,12.34978602,1.232938432,1.177467242,1.104998619,1.104998619,1.104998619,1.104998619,1.104998619,1.104998619,1.104998619,0.770597612,3.532401725,2.916220142,0.187542691,29.54109196,5.125225394,5.381486664,-5.637747934,1.386735713,7.687838092,-1.793828888,1.301099676,40.60360213,10.29148835,14.39996282
2.788044496,2.209163351,2.882764356,0.281232071,0.598628983,2.812320714,2.935791428,1.819372172,1.322156165,1.059241368,23.32195998,-15.77955228,-4.470379316,1.774746178,1.733956042,1.059241368,23.32195998,-15.77955228,-4.470379316,1.774746178,1.733956042,-0.12845257,0.613032758,1.817759217,0.990328215,10.04932047,10.1939826,10.07937412,14.1986575,14.30140951,14.21994429,17.38432936,17.46835272,17.40171969,20.07057399,20.14339543,20.08563868,10.00306694,3.261972933,0.864883456,1.722250802,0.598628983,0.40538846,1.846947674,0.891685541,0.417951142,0.598628983,0.667632851,0.771933891,-0.154143084,0.326197293,0.44821224,0.44821224,-0.038813652,-0.022536585,0.065531148,7.682560201,0.37613476,1.742947293,-0.29167354,2.594047631,0.245443834,0.405599725,0.70407379,2.349815341,-0.07947704,-0.095372448,-0.114446938,-0.137336325,-0.16480359,-0.197764308,-0.23731717,-0.284780604,-0.341736725,-0.41008407,-0.492100884,-0.59052106,-0.708625273,0.117978986,2.49061983,2.064594961,2.064594961,2.064594961,2.064594961,2.064594961,2.064594961,2.064594961,0.853415343,7.471859491,-0.381456163,2.036119149,17.5465503,2.493236846,2.617898689,-2.742560531,-0.29167354,3.73985527,-0.872632896,5.142121152,-15.77955228,-0.59052106,14.21994429
0.762314347,-0.14539328,2.7974267,0.781053457,0.982607236,7.810534569,-0.10768916,-0.044057032,0.314277823,21.11831997,25.92847155,34.07865888,5.559159985,2.537162059,1.278336156,21.11831997,25.92847155,34.07865888,5.559159985,2.537162059,1.278336156,-1.583564526,0.565204099,0.132383506,1.389897019,10.04413559,10.02909415,10.12408109,14.19330349,14.18266313,14.24999024,17.37858072,17.3698917,17.42490821,20.06440311,20.05687767,20.10454252,7.319928064,4.953180246,1.05239228,1.572131916,0.982607236,1.026563867,0.387653362,1.625723173,1.585823745,0.982607236,0.646958056,0.614749906,-1.900277431,0.495318025,0.391029468,0.391029468,-0.578628224,-0.368053227,0.075736129,-1.320015237,1.175510646,1.664029593,1.680158174,0.800079162,0.79303331,1.50342272,1.358893251,0.482807767,-1.699943398,-2.039932077,-2.447918493,-2.937502191,-3.52500263,-4.230003155,-5.076003786,-6.091204544,-7.309445453,-8.771334543,-10.52560145,-12.63072174,-15.15686609,2.453164909,0.956959768,2.814146205,2.814146205,2.814146205,2.814146205,2.814146205,2.814146205,2.814146205,1.984983548,2.870879304,1.820501552,-0.911870819,33.62856475,-0.769052968,-0.807505616,0.845958265,1.680158174,-1.153579452,0.269168539,2.6930247,34.07865888,-12.63072174,14.24999024
1.79096723,2.272771325,-0.605306831,0.864785656,0.644367401,8.647856556,2.209626645,5.7750086,1.813328595,-10.26134147,30.68775979,22.49800563,-10.13067074,4.279834051,1.22801908,-10.26134147,30.68775979,22.49800563,-10.13067074,4.279834051,1.22801908,0.141213827,1.525906761,2.074874457,1.050698932,10.19089291,10.28742003,10.1306404,14.33109225,14.39989297,14.28830927,17.51873602,17.57506257,17.48375499,20.2097011,20.25854711,20.1793854,6.849307011,17.28230162,2.332408271,-0.875864051,0.644367401,0.935134295,0.829908556,-1.316360481,-0.52776945,0.644367401,-1.021595713,-0.438000382,0.169456593,1.728230162,0.500078044,0.500078044,-0.12827279,0.146452854,0.43219243,22.0427296,0.910539119,0.473973132,1.349641451,0.142583537,0.164619885,1.493304545,0.552669884,2.220068009,8.907123392,10.68854807,12.82625769,15.39150922,18.46981107,22.16377328,26.59652794,31.91583352,38.29900023,45.95880027,55.15056033,66.18067239,79.41680687,1.225879575,1.935878223,1.481217185,1.481217185,1.481217185,1.481217185,1.481217185,1.481217185,1.481217185,0.457451044,5.80763467,1.264166806,2.926562498,32.85828508,0.604455804,0.634678595,-0.664901385,1.349641451,0.906683707,-0.211559532,2.867456093,22.49800563,66.18067239,14.28830927
0.536359457,-1.132108929,1.659825329,1.678729767,2.904629121,16.78729767,0.912349202,3.506546616,1.373690767,30.63549598,34.69340509,-8.542410123,10.31774799,6.09764255,-1.009102749,30.63549598,34.69340509,-8.542410123,10.31774799,6.09764255,-1.009102749,2.293994769,2.364119816,1.035204559,0.036098647,10.39005208,10.17033767,10.11757989,14.50232058,14.34572717,14.30837317,17.68280017,17.55460076,17.52408807,20.37266654,20.26149372,20.23506319,5.863167028,4.291437588,1.61401301,1.822524036,2.904629121,2.435985292,0.0980437,8.544191685,12.8955127,2.904629121,2.040635023,1.264323776,2.752793722,0.429143759,0.693721318,0.693721318,1.493601616,0.819523686,0.206525119,6.246993472,1.596636467,-1.887969087,1.67556003,1.356086001,0.684081465,0.916137964,2.052922928,3.236241067,15.08625668,18.10350801,21.72420961,26.06905154,31.28286184,37.53943421,45.04732105,54.05678526,64.86814232,77.84177078,93.41012494,112.0921499,134.5105799,0.115312425,0.821778749,-0.131629316,-0.131629316,-0.131629316,-0.131629316,-0.131629316,-0.131629316,-0.131629316,2.303194265,2.465336246,-0.010430429,0.420558238,-1.967766252,-0.265087315,-0.27834168,0.291596046,1.67556003,-0.397630972,0.09278056,-0.108170174,-8.542410123,112.0921499,14.30837317
0.074851022,1.075237373,-0.041728995,0.665551952,1.896159733,6.655519518,0.961416284,1.874177447,1.757391506,28.27261461,33.34701358,41.59692713,9.136307303,5.450830432,1.664734398,28.27261461,33.34701358,41.59692713,9.136307303,5.450830432,1.664734398,1.809711989,0.832031235,1.327615503,1.083220288,10.07592711,10.12889896,10.09977215,14.22520082,14.26277061,14.24210057,17.41230512,17.44301168,17.42611431,20.10025873,20.12686483,20.11222243,0.951817693,-3.081480413,2.288750205,0.536200953,1.896159733,0.512535452,0.042464986,2.327024186,0.521106406,1.896159733,0.050647242,0.022128776,2.171654386,-0.308148041,0.041269558,0.041269558,-0.014808379,-0.027617219,-0.00052483,29.85458968,1.76298083,1.118075373,0.620747731,0.50534975,2.843330332,-0.00188115,0.785226657,0.012042312,-1.35577781,-1.626933372,-1.952320046,-2.342784055,-2.811340866,-3.37360904,-4.048330848,-4.857997017,-5.829596421,-6.995515705,-8.394618846,-10.07354262,-12.08825114,0.430752562,1.397881167,0.875908781,0.875908781,0.875908781,0.875908781,0.875908781,0.875908781,0.875908781,0.350982737,4.193643501,0.298075713,2.345454689,13.25222898,2.557156235,2.685014046,-2.812871858,0.620747731,3.835734352,-0.895004682,1.224416389,41.59692713,-10.07354262,14.24210057
1.110098164,1.393130802,-0.929971166,-0.716905872,0.276455611,-7.169058719,3.326574421,-2.539737979,0.638970462,-7.932810048,21.13907356,17.1017595,-8.966405024,1.240789598,1.502178849,-7.932810048,21.13907356,17.1017595,-8.966405024,1.240789598,1.502178849,2.588565625,0.535248983,2.81048746,2.681452742,10.04100296,10.41316901,10.37908656,14.19003134,14.45577178,14.43123996,17.37504643,17.59274244,17.57259047,20.06059539,20.24944038,20.23193478,10.86248033,6.829293234,3.064041236,1.164133757,0.276455611,1.127380307,1.414350818,0.986104403,0.36282628,0.276455611,1.572354573,0.513163646,3.10627875,0.682929323,0.440811585,0.440811585,1.088609372,0.935123963,0.132703311,7.987284536,2.189578143,1.458041891,2.296878957,2.802814877,0.855881042,1.235377544,-0.161887401,2.491864355,14.02479571,16.82975485,20.19570582,24.23484698,29.08181638,34.89817965,41.87781558,50.2533787,60.30405444,72.36486533,86.83783839,104.2054061,125.0464873,1.025630355,-0.247404763,0.687668071,0.687668071,0.687668071,0.687668071,0.687668071,0.687668071,0.687668071,3.324889558,-0.74221429,1.89231627,0.104693045,28.8503501,1.95650189,2.054326985,-2.152152079,2.296878957,2.934752835,-0.684775662,-0.170132356,17.1017595,104.2054061,14.43123996
0.471883198,1.201818466,1.272958172,0.773759841,0.638704078,7.737598406,0.56525412,0.310936247,0.426552685,15.9442006,41.90510507,24.3735894,2.9721003,10.1793573,0.055086531,15.9442006,41.90510507,24.3735894,2.9721003,10.1793573,0.055086531,1.278040924,0.290258411,1.646208498,0.273064436,10.01870792,10.14890442,10.01822452,14.16561918,14.25799843,14.1652773,17.34805537,17.4235696,17.34777621,20.0311079,20.09654289,20.03086613,-4.401299953,-1.968510506,1.779826571,-1.206254585,0.638704078,0.431991981,1.557157776,-1.371249089,-0.332823782,0.638704078,-0.922411389,-0.518259141,1.533649109,-0.196851051,0.42964325,0.42964325,0.156462662,-0.129709486,-0.036337389,28.50713809,-0.095733677,0.962213593,1.028304819,0.718344732,1.439845177,0.030845992,-0.437424167,1.199873084,1.533249691,1.839899629,2.207879555,2.649455466,3.179346559,3.815215871,4.578259045,5.493910854,6.592693025,7.91123163,9.493477955,11.39217355,13.67060826,0.46665246,0.023788566,-0.201014842,-0.201014842,-0.201014842,-0.201014842,-0.201014842,-0.201014842,-0.201014842,1.908110107,0.071365698,1.102814851,-0.724044085,3.36512691,1.11883148,1.174773054,-1.230714628,1.028304819,1.67824722,-0.391591018,-0.004781855,24.3735894,11.39217355,14.1652773
-1.165649639,-0.56835862,0.887182463,-0.163613127,1.855087366,-1.636131274,0.939914282,-0.819443822,3.197157574,-29.99958294,36.92242717,33.05795419,-19.99979147,7.248170849,2.149403252,-29.99958294,36.92242717,33.05795419,-19.99979147,7.248170849,2.149403252,0.289151191,0.960560116,-2.55962399,2.469358774,10.0937226,10.36881069,10.34689774,14.24232411,14.43858702,14.4228587,17.4299844,17.59071787,17.57781025,20.11877025,20.25818144,20.24697442,0.98154299,4.914761663,2.316572938,-0.068868055,1.855087366,0.093275324,1.13177638,-0.295956691,-0.011916506,1.855087366,-0.031243203,-0.013486821,0.346981429,0.491476166,0.195835654,0.195835654,-0.002299949,0.033396462,0.018848899,4.956395865,0.704499923,2.202283588,4.338264505,2.259136207,0.271379143,0.18993586,1.396696146,3.145333915,8.020246846,9.624296215,11.54915546,13.85898655,16.63078386,19.95694063,23.94832876,28.73799451,34.48559341,41.38271209,49.65925451,59.59110541,71.5093265,0.571693513,0.944026164,0.437680398,0.437680398,0.437680398,0.437680398,0.437680398,0.437680398,0.437680398,-0.022333958,2.832078493,1.113870172,2.287908805,10.00595302,1.514558178,1.590286087,-1.666013996,4.338264505,2.271837268,-0.530095362,0.413181747,33.05795419,59.59110541,14.4228587
1.086445419,-0.584079337,-0.617792794,0.946644439,1.593765132,9.466444385,1.577425422,2.677567115,1.075860326,-3.319166903,19.93736122,17.72360191,-6.659583452,0.987511481,0.904556958,-3.319166903,19.93736122,17.72360191,-6.659583452,0.987511481,0.904556958,1.363748506,0.848345861,0.267369606,0.19414792,10.07809687,10.04588634,10.04420426,14.22731115,14.2045126,14.20332303,17.41449765,17.39587664,17.39490532,20.10256387,20.08643497,20.08559376,4.876332375,0.057275153,1.240613532,-0.197965912,1.593765132,-1.120358361,-0.231120779,-0.391427424,0.353485575,1.593765132,-0.101355472,-0.081697861,1.636498207,0.005727515,0.41268651,0.41268651,-0.00076576,0.003868139,0.000975454,-6.178668074,0.058115628,2.733689413,0.259976559,4.660469624,1.19998432,2.549082146,0.794190054,-0.432922883,15.78721471,18.94465766,22.73358919,27.28030703,32.73636843,39.28364212,47.14037054,56.56844465,67.88213358,81.45856029,97.75027235,117.3003268,140.7603922,0.10244615,2.164524011,1.233735733,1.233735733,1.233735733,1.233735733,1.233735733,1.233735733,1.233735733,0.757418686,6.493572034,-0.413678245,1.567772827,2.033353278,3.632371324,3.813989891,-3.995608457,0.259976559,5.448556987,-1.271329964,2.670450617,17.72360191,117.3003268,14.20332303
1.10391489,1.117582918,0.231014537,-0.359055858,1.110095302,-3.590558578,2.619760336,-0.157441548,0.100426198,10.40517919,31.29506811,-10.30864864,0.202589596,4.534799257,0.713921166,10.40517919,31.29506811,-10.30864864,0.202589596,4.534799257,0.713921166,1.522716554,1.520653166,1.099826978,1.353192389,10.18984981,10.13559434,10.16620789,14.33016721,14.29163831,14.31336564,17.51782936,17.48632548,17.50408778,20.20878519,20.1814824,20.19687457,-0.688342806,11.07401941,1.59025399,1.18291663,1.110095302,0.572601072,-0.378715134,2.088242334,0.751911208,1.110095302,-0.452840971,-0.284760154,1.827259865,1.107401941,-0.240727154,-0.240727154,-0.576215339,-0.487114074,0.064173458,5.971951139,2.281325968,2.237218756,0.791082833,1.714331124,0.929925185,1.220914872,1.175689651,2.244036841,-1.097367387,-1.316840864,-1.580209037,-1.896250844,-2.275501013,-2.730601216,-3.276721459,-3.93206575,-4.718478901,-5.662174681,-6.794609617,-8.15353154,-9.784237848,0.975241066,-0.318784059,0.802905748,0.802905748,0.802905748,0.802905748,0.802905748,0.802905748,0.802905748,-0.257573136,-0.956352178,1.161078955,-0.059417909,2.608223969,2.571119438,2.699675409,-2.828231381,0.791082833,3.856679156,-0.899891803,-0.255953554,-10.30864864,-8.15353154,14.31336564
0.99365038,0.300215107,2.688136439,1.841523898,0.212035742,18.41523898,0.791710942,-0.893331568,-0.367637602,6.941727737,20.15706541,11.67599658,-1.529136132,1.031659778,3.098245986,6.941727737,20.15706541,11.67599658,-1.529136132,1.031659778,3.098245986,0.190131565,0.514370507,0.92269566,1.523368193,10.03887183,10.06805531,10.14076038,14.18778764,14.208452,14.26006282,17.37261318,17.38949335,17.43168845,20.05796747,20.0725895,20.10915544,1.096433954,-2.022787896,2.813536176,1.975200672,0.212035742,0.449862413,0.556960453,1.178345921,0.18840829,0.212035742,0.295241138,0.104935966,0.228157878,-0.20227879,0.053126737,0.053126737,-0.004842952,-0.002451879,-0.000570922,22.69900776,0.594404168,-0.184750829,1.594734895,1.055996212,-0.179662787,2.140445146,1.120783701,-0.16902566,10.18354684,12.22025621,14.66430745,17.59716895,21.11660273,25.33992328,30.40790794,36.48948953,43.78738743,52.54486492,63.0538379,75.66460548,90.79752658,1.942499759,-0.574092093,1.234577326,1.234577326,1.234577326,1.234577326,1.234577326,1.234577326,1.234577326,0.421886119,-1.722276279,2.749848994,1.395137547,18.95820168,3.502926071,3.678072374,-3.853218678,1.594734895,5.254389106,-1.226024125,-0.708761081,11.67599658,75.66460548,14.26006282
1.951521605,0.576242146,1.148263304,0.467073391,0.016443055,4.670733907,-0.783082129,-1.306032855,2.142460943,4.046126953,25.20935402,-14.01710804,-2.976936523,2.313244498,-0.004833219,4.046126953,25.20935402,-14.01710804,-2.976936523,2.313244498,-0.004833219,-1.280566635,2.069090234,-0.614487431,0.858005696,10.31262453,10.12159498,10.13929307,14.43673491,14.3009012,14.31343265,17.62068118,17.50956497,17.5198015,20.3115114,20.21519121,20.22405831,2.630056927,1.764568844,1.578170167,0.941509711,0.016443055,0.913215195,0.382304499,0.024432119,0.014137755,0.016443055,0.008529895,0.005404927,-1.536679962,0.176456884,0.005740703,0.005740703,-0.001465588,-0.001556636,5.82e-06,-6.757254311,1.091606777,2.178273478,0.619743162,1.153331178,1.477712833,0.988465729,2.007159183,0.367468444,9.123472384,10.94816686,13.13780023,15.76536028,18.91843234,22.7021188,27.24254256,32.69105108,39.22926129,47.07511355,56.49013626,67.78816351,81.34579621,1.290224067,1.601546652,1.424642262,1.424642262,1.424642262,1.424642262,1.424642262,1.424642262,1.424642262,2.43068786,4.804639956,-0.14638498,0.22722276,15.30642924,5.680702291,5.964737405,-6.24877252,0.619743162,8.521053436,-1.988245802,2.281631044,-14.01710804,67.78816351,14.31343265
1.335213605,3.170100836,-0.653985012,1.045934414,1.127059033,10.45934414,3.206257892,3.462801426,0.61954939,23.07964063,-11.70971831,10.03156818,6.539820315,4.713118691,1.525524174,23.07964063,-11.70971831,10.03156818,6.539820315,4.713118691,1.525524174,-0.203440998,-1.806382546,0.586026545,0.714813715,10.07256846,9.926582723,9.93501767,14.12976478,14.0260708,14.03204167,17.25815373,17.17335959,17.17823655,19.90069063,19.82720094,19.83142528,0.852872951,1.542778732,-0.563212333,0.676368663,1.127059033,0.160465422,0.858795842,-0.429340936,0.12232398,1.127059033,-0.059166202,0.105051326,-0.244129197,0.154277873,0.155316666,0.155316666,-0.003956625,-0.005849805,0.003721686,23.30264267,0.764035419,1.47522849,2.152171885,0.237615029,-0.500481336,2.750445315,1.006289419,1.805934617,12.72555352,15.27066423,18.32479707,21.98975649,26.38770778,31.66524934,37.99829921,45.59795905,54.71755086,65.66106103,78.79327324,94.55192788,113.4623135,1.827102155,1.806706101,0.331311866,0.331311866,0.331311866,0.331311866,0.331311866,0.331311866,0.331311866,1.233349395,5.420118302,1.384949939,-0.443170775,-2.450724738,4.434482425,4.656206547,-4.877930668,2.152171885,6.651723638,-1.552068849,0.598583169,10.03156818,94.55192788,14.03204167
0.684836551,0.806139358,0.068252655,2.087645323,1.046781976,20.87645323,0.617536865,-0.33038584,-0.153763434,20.34497803,24.90854152,5.384860993,5.172489015,2.222646103,3.014606859,20.34497803,24.90854152,5.384860993,5.172489015,2.222646103,3.014606859,0.641564085,1.210110437,1.665297513,1.667001039,10.13284154,10.1972215,10.19749984,14.27881606,14.32457457,14.32477272,17.4669602,17.50438651,17.50454866,20.15700397,20.18944421,20.1895848,0.404542717,9.098208835,1.26452388,1.074563478,1.046781976,1.142077839,1.534992397,1.422379051,1.284647619,1.046781976,2.493545402,1.971924328,0.769876902,0.909820883,1.835093382,1.835093382,1.381234561,1.285391313,3.06388344,30.80855047,-0.880989457,0.759587345,2.831664998,4.067625788,1.322334352,1.381491546,2.795167412,0.285250036,8.414314235,10.09717708,12.1166125,14.539935,17.447922,20.9375064,25.12500768,30.15000921,36.18001105,43.41601327,52.09921592,62.5190591,75.02287092,0.74514168,1.871278582,0.889225318,0.889225318,0.889225318,0.889225318,0.889225318,0.889225318,0.889225318,0.61471302,5.613835746,1.817713314,2.698039239,9.861914513,-1.371340684,-1.439907718,1.508474752,2.831664998,-2.057011026,0.479969239,1.663988293,5.384860993,62.5190591,14.32477272
1.802472317,0.523668923,-0.12615543,2.83767275,1.394078927,28.3767275,2.614313336,11.96511393,0.967716488,-2.213927282,2.008615734,21.77345756,-6.106963641,0.638622225,2.906913456,-2.213927282,2.008615734,21.77345756,-6.106963641,0.638622225,2.906913456,1.455595555,1.397365896,1.530369384,2.16734693,10.16612007,10.18525387,10.300231,14.30899589,14.32259621,14.40458693,17.496992,17.50811606,17.57525221,20.18767186,20.19731403,20.2555389,15.18201421,1.304193927,1.15192618,1.653587309,1.394078927,2.096631998,0.177916979,2.655456195,4.833221543,1.394078927,0.990555349,0.859912177,1.746714666,0.130419393,0.520028288,0.520028288,0.195892694,0.118465286,0.035269241,7.071312943,1.625024653,-0.176155666,1.238274359,0.626785089,-0.099419353,1.66489913,0.986215242,0.849323386,0.032105309,0.038526371,0.046231645,0.055477974,0.066573568,0.079888282,0.095865939,0.115039126,0.138046951,0.165656342,0.19878761,0.238545132,0.286254159,0.725091729,-0.610656855,0.428814802,0.428814802,0.428814802,0.428814802,0.428814802,0.428814802,0.428814802,1.878286049,-1.831970565,0.133104676,1.588169928,11.8847501,-2.742739449,-2.879876422,3.017013394,1.238274359,-4.114109174,0.959958807,-0.261858699,21.77345756,0.238545132,14.40458693
-0.133143785,0.430717311,0.391829783,0.816667029,1.11254001,8.166670295,0.34207918,-0.301329303,-0.647173839,26.41608579,2.951055737,26.44476659,8.208042894,0.496876152,2.867079049,26.41608579,2.951055737,26.44476659,8.208042894,0.496876152,2.867079049,1.976482741,-0.361150323,0.125022282,0.781793672,9.9884573,9.982709064,10.01249475,14.12119432,14.11712895,14.13820712,17.29297483,17.28965528,17.30687003,19.96711868,19.96424377,19.97915414,4.253018659,5.266739856,0.71313866,-0.4719117,1.11254001,1.256187318,0.804889006,-0.374412521,-0.659524279,1.11254001,-0.378565266,-0.530843842,2.371779289,0.526673986,1.124879594,1.124879594,-0.663105948,1.405148352,0.666429088,25.58213363,1.711943856,0.266974198,1.331291843,-0.110350515,1.953097503,1.531769243,-0.610640323,2.643684122,6.822393177,8.186871812,9.824246175,11.78909541,14.14691449,16.97629739,20.37155687,24.44586824,29.33504189,35.20205027,42.24246032,50.69095239,60.82914286,0.374573939,2.979288478,0.909713795,0.909713795,0.909713795,0.909713795,0.909713795,0.909713795,0.909713795,0.150176789,8.937865434,1.432369039,-0.639600011,15.55882687,2.845635642,2.987917425,-3.130199207,1.331291843,4.268453464,-0.995972475,2.710299828,26.44476659,50.69095239,14.13820712
1.905348185,2.135970896,-0.006914519,1.030230525,1.51896103,10.30230525,0.52010403,0.143239909,0.160394936,36.70037984,25.16492291,19.14013801,13.35018992,2.299748868,2.112206163,36.70037984,25.16492291,19.14013801,13.35018992,2.299748868,2.112206163,1.67058361,1.549438277,0.653070367,1.422629257,10.19559695,10.09831368,10.17709744,14.33525847,14.26623207,14.32210706,17.52281581,17.46639103,17.51205838,20.21381983,20.16492633,20.20449522,-2.781839846,6.355147977,2.214103152,1.101134643,1.51896103,2.406860122,2.058063962,3.703266003,4.025667573,1.51896103,18.34402474,8.285081355,2.004700332,0.635514798,7.52413105,7.52413105,10.55533222,9.585868806,35.97811203,25.4898967,0.951653405,0.847905743,0.418850985,0.180946222,0.750146372,0.335548695,2.142818811,1.345244626,7.293190206,8.751828248,10.5021939,12.60263268,15.12315921,18.14779105,21.77734927,26.13281912,31.35938294,37.63125953,45.15751144,54.18901372,65.02681647,0.834263861,-0.396511507,-0.216609555,-0.216609555,-0.216609555,-0.216609555,-0.216609555,-0.216609555,-0.216609555,0.712367057,-1.189534521,1.801309237,1.885698152,8.38581366,3.289199902,3.453659897,-3.618119892,0.418850985,4.933799852,-1.151219966,0.085888181,19.14013801,54.18901372,14.32210706
1.707682553,0.151645036,-0.982879649,1.848528499,1.103323322,18.48528499,-0.138516102,-1.072801209,2.513877387,12.2202853,41.53680655,9.24842273,1.110142649,9.945701674,1.736112621,12.2202853,41.53680655,9.24842273,1.110142649,9.945701674,1.736112621,1.573257597,-0.784923733,-0.459406937,0.131050117,9.991555511,9.971265266,9.961538556,14.10837545,14.09401317,14.08713337,17.27024418,17.25851336,17.25289549,19.93681044,19.92664949,19.92178404,-2.925490708,8.655030877,0.066871038,0.842155167,1.103323322,1.549062486,0.981482586,0.062134525,1.439341518,1.103323322,0.094467956,1.412688635,1.887909116,0.865503088,1.677468345,1.677468345,2.308320755,2.740968463,2.435439182,-0.035551179,1.147491427,0.204758097,0.757481342,1.580111518,-0.564320796,2.656199234,-0.826345687,-0.337344055,5.421862206,6.506234648,7.807481577,9.368977893,11.24277347,13.49132817,16.1895938,19.42751256,23.31301507,27.97561808,33.5707417,40.28489004,48.34186805,1.606695295,1.001869856,0.11676604,0.11676604,0.11676604,0.11676604,0.11676604,0.11676604,0.11676604,1.825010578,3.005609569,0.363017468,0.81311336,18.16233868,5.197380363,5.457249381,-5.7171184,0.757481342,7.796070545,-1.819083127,0.116984376,9.24842273,40.28489004,14.08713337
-0.143542331,3.185534561,0.85320521,0.858580744,2.076982232,8.58580744,1.004589343,1.635747233,1.137883328,33.33890406,33.37928199,12.83685763,11.66945203,5.465908266,2.013799243,33.33890406,33.37928199,12.83685763,11.66945203,5.465908266,2.013799243,-0.364551084,-0.344251741,-0.178205817,1.053658452,9.988706499,9.984363053,10.03822417,14.12196891,14.11889705,14.15703686,17.29409593,17.29158761,17.32274346,19.96851277,19.96634043,19.99332862,10.18600647,14.16119537,-0.003257787,1.674456191,2.076982232,2.503013043,1.527801941,-0.011329983,8.705018202,2.076982232,-0.043327083,13.29954371,-0.437461301,1.416119537,7.942604753,7.942604753,-8.239034001,-4.920423743,89.33585887,-2.499714631,0.710364618,-0.304571651,-0.45727591,0.466681332,0.484503381,1.553128242,0.164831768,1.404481402,1.995804821,2.394965785,2.873958942,3.44875073,4.138500876,4.966201051,5.959441262,7.151329514,8.581595417,10.2979145,12.3574974,14.82899688,17.79479626,1.746085105,1.740141865,1.849938137,1.849938137,1.849938137,1.849938137,1.849938137,1.849938137,1.849938137,-0.90814885,5.220425594,1.159999726,2.033362183,12.06848008,3.676486402,3.860310722,-4.044135042,-0.45727591,5.514729603,-1.286770241,3.219154799,12.83685763,14.82899688,14.15703686
1.472265946,1.190895233,-0.009776103,0.85133108,1.074391063,8.513310804,1.098176312,-0.324387282,-0.208182638,20.6216917,55.83295266,31.90366824,5.31084585,21.00659549,2.133967718,20.6216917,55.83295266,31.90366824,5.31084585,21.00659549,2.133967718,0.532389815,0.543806662,0.6753807,1.599733818,10.04188888,10.04987292,10.15396252,14.19095976,14.1966106,14.27048568,17.37605092,17.38066624,17.44105984,20.0616787,20.06567631,20.11801121,-0.841662642,-2.701998725,0.36453125,0.887746467,1.074391063,1.172165495,0.53859931,0.34768512,1.117996059,1.074391063,0.219503187,0.602151906,0.638867778,-0.270199872,0.678292653,0.678292653,-0.103944662,-0.117088229,-0.124313807,23.74919556,0.679150381,1.335185417,0.957725573,1.567685053,0.219480617,-0.631700844,-0.327745044,1.841658936,-2.456281258,-2.947537509,-3.537045011,-4.244454013,-5.093344816,-6.112013779,-7.334416535,-8.801299842,-10.56155981,-12.67387177,-15.20864613,-18.25037535,-21.90045042,0.970466905,1.008714925,2.071180122,2.071180122,2.071180122,2.071180122,2.071180122,2.071180122,2.071180122,0.611586329,3.026144774,1.306498334,1.436615825,10.1687953,2.066463326,2.169786493,-2.273109659,0.957725573,3.099694989,-0.723262164,2.089230301,31.90366824,-18.25037535,14.27048568
